,ID,Goal_Home,Goal_Away,Yellow_Home,Yellow_Away,Red_Card_Home,Red_Card_Away,Own_Home,Own_Away
752,752,2,0,2,0,0,0,0,0
753,753,3,1,1,1,0,0,0,0
755,755,0,1,2,2,0,0,0,0
756,756,1,3,0,1,0,0,0,0
757,757,2,1,2,2,1,0,0,0
758,758,0,1,3,3,0,0,0,0
761,761,1,1,0,0,0,0,0,0
762,762,3,0,1,1,0,0,0,0
763,763,1,2,3,2,0,0,0,0
764,764,2,1,0,2,0,0,0,0
765,765,0,0,2,3,0,0,0,0
766,766,1,1,2,4,0,0,0,0
767,767,2,0,1,3,0,0,0,0
768,768,2,0,0,0,0,0,0,0
769,769,1,0,0,1,0,0,0,0
770,770,0,0,2,1,0,1,0,0
771,771,1,0,3,1,0,1,0,0
772,772,0,3,2,2,1,0,0,0
773,773,1,1,0,0,0,0,0,0
774,774,1,3,0,1,0,0,0,0
775,775,2,3,1,0,0,0,0,0
776,776,0,0,1,1,0,0,0,0
777,777,2,1,1,3,0,0,0,0
779,779,2,2,3,0,0,0,0,0
780,780,2,1,2,2,0,0,0,0
781,781,1,1,2,3,0,0,0,0
782,782,3,2,1,0,0,0,0,0
783,783,0,0,1,0,0,0,0,0
784,784,5,1,1,1,0,0,0,0
785,785,1,4,1,2,0,0,0,0
786,786,0,2,2,2,0,0,0,0
787,787,0,2,0,0,0,0,0,0
788,788,1,1,1,1,0,0,0,0
789,789,0,3,0,0,0,0,0,0
790,790,1,0,1,1,0,1,0,0
791,791,0,2,0,2,0,0,0,0
792,792,1,3,2,1,0,0,0,0
793,793,3,0,1,1,0,0,0,0
794,794,2,1,0,1,0,0,0,0
795,795,2,1,0,1,0,1,0,0
796,796,0,0,2,2,0,0,0,0
797,797,3,2,0,1,0,0,0,0
798,798,2,1,2,3,0,2,1,0
799,799,3,1,1,1,0,1,0,0
800,800,1,2,3,2,0,0,0,0
801,801,0,1,1,1,0,0,0,0
802,802,2,1,1,1,0,0,0,0
803,803,0,2,1,3,0,0,1,0
804,804,2,0,1,2,0,0,0,0
805,805,1,1,1,0,1,0,0,0
806,806,1,0,0,2,0,0,0,0
807,807,0,0,1,2,0,0,0,0
808,808,1,0,2,0,0,0,0,0
809,809,1,2,2,1,0,0,1,0
810,810,1,2,3,2,0,0,0,0
811,811,0,2,2,2,0,0,0,0
812,812,0,6,2,3,2,0,0,0
813,813,0,3,0,1,1,0,0,0
814,814,0,1,3,1,1,0,0,0
815,815,2,1,0,1,0,0,0,0
816,816,1,0,1,1,0,0,0,0
817,817,2,0,0,1,0,0,1,0
818,818,3,0,1,1,1,1,0,0
819,819,3,1,0,2,0,0,0,0
820,820,2,0,2,1,0,0,0,0
821,821,0,1,2,2,0,0,0,0
822,822,1,3,1,0,0,0,0,0
825,825,2,0,2,2,0,1,0,0
826,826,1,0,0,1,0,0,0,0
827,827,1,2,0,1,0,1,0,0
828,828,3,0,1,0,0,1,0,0
829,829,1,0,1,1,0,0,0,0
830,830,2,0,2,2,0,0,0,0
831,831,1,1,1,2,0,0,0,0
832,832,0,1,2,2,0,0,0,0
833,833,1,0,0,1,0,0,0,0
834,834,4,1,0,3,0,0,0,0
835,835,2,1,0,4,0,0,0,0
836,836,0,1,2,1,0,0,0,0
837,837,4,1,1,3,0,1,0,0
838,838,1,1,1,4,0,0,0,0
839,839,0,1,2,5,0,0,0,0
840,840,1,1,0,4,0,0,0,0
841,841,1,3,1,1,0,0,0,0
842,842,2,0,2,2,0,0,1,0
843,843,1,0,1,1,0,0,0,0
844,844,1,1,0,2,0,0,0,0
845,845,1,0,1,3,0,0,0,0
846,846,0,1,1,1,0,0,0,0
847,847,2,0,1,3,0,0,1,0
848,848,1,0,1,2,0,0,0,0
849,849,1,0,1,1,0,0,0,0
850,850,2,0,1,3,0,0,0,0
851,851,1,0,1,1,0,0,0,1
852,852,1,0,1,1,0,0,0,0
853,853,1,1,1,1,0,0,0,0
854,854,0,0,2,0,0,0,0,0
855,855,0,1,1,2,2,0,0,0
856,856,0,0,2,0,0,0,0,0
857,857,2,3,4,4,0,0,0,0
858,858,2,1,0,1,0,0,0,0
859,859,1,0,0,1,0,0,1,0
860,860,1,0,0,2,0,0,0,0
861,861,0,1,1,2,0,0,0,0
862,862,1,0,0,2,0,0,0,0
863,863,1,0,1,1,0,0,0,0
864,864,3,5,0,5,0,0,0,0
865,865,2,1,1,2,0,0,0,0
866,866,0,1,0,2,0,0,0,0
867,867,0,1,1,0,0,0,0,0
868,868,2,1,1,2,0,0,0,0
869,869,1,1,3,0,0,0,0,0
870,870,1,0,3,5,0,0,0,0
871,871,0,0,2,1,0,0,0,0
872,872,0,1,4,3,0,0,0,0
873,873,3,0,2,3,0,2,0,0
874,874,1,1,1,0,0,0,0,0
876,876,2,1,3,1,0,0,0,0
877,877,2,1,0,3,0,0,0,0
878,878,1,0,1,3,0,1,0,0
880,880,1,0,1,2,0,0,0,0
881,881,1,0,1,1,0,0,0,0
882,882,1,0,1,2,0,0,0,0
883,883,2,1,1,0,0,1,0,0
884,884,1,2,1,3,0,0,0,0
885,885,3,4,0,0,0,0,0,0
886,886,2,1,0,1,0,0,0,0
887,887,1,2,0,3,0,0,0,0
888,888,2,0,1,2,0,0,0,0
889,889,1,0,1,1,0,0,0,1
890,890,3,2,3,3,0,0,0,0
891,891,4,0,1,0,0,0,0,0
892,892,0,1,2,3,0,0,0,0
893,893,2,0,0,1,0,0,0,0
894,894,0,2,2,1,0,0,0,0
895,895,3,2,2,3,0,0,0,0
896,896,0,4,3,0,1,0,0,0
897,897,2,1,1,1,0,1,0,0
898,898,2,1,0,0,0,0,0,1
899,899,3,1,1,1,0,0,0,0
900,900,2,2,0,0,0,0,0,0
901,901,1,1,0,0,0,0,1,0
902,902,2,0,0,0,0,0,0,0
903,903,1,0,0,0,0,0,0,0
906,906,2,3,0,0,0,0,0,0
907,907,2,3,0,0,0,0,0,0
908,908,1,2,0,0,0,1,0,0
909,909,1,1,0,0,0,0,0,0
910,910,1,1,0,0,0,0,0,0
911,911,2,1,1,1,0,0,0,0
912,912,1,1,1,0,0,0,0,0
913,913,3,0,0,0,0,0,0,0
914,914,1,2,0,2,0,0,0,0
915,915,2,0,1,2,0,0,0,0
916,916,1,1,0,0,0,0,0,0
917,917,1,2,2,3,0,0,0,0
918,918,0,2,1,5,0,0,0,0
919,919,2,2,1,1,0,0,0,0
920,920,3,2,1,0,0,0,0,0
921,921,1,2,1,2,0,0,0,0
922,922,3,0,2,4,0,1,0,0
923,923,2,0,1,1,0,0,0,0
924,924,1,2,1,1,0,0,0,0
925,925,2,0,0,3,0,0,0,0
926,926,0,1,4,2,0,0,0,0
927,927,1,0,0,2,0,0,0,0
929,929,1,0,0,0,0,0,0,0
930,930,3,1,0,0,0,0,0,0
931,931,2,0,0,0,0,0,0,0
932,932,2,4,0,0,0,0,0,0
933,933,0,2,0,0,0,0,0,0
936,936,3,0,0,0,0,0,0,0
937,937,0,2,0,0,0,0,0,1
938,938,0,5,1,1,1,0,0,0
939,939,0,0,2,2,0,0,0,0
940,940,2,1,1,0,0,0,0,0
941,941,1,3,0,0,0,0,0,0
942,942,1,3,3,2,0,0,0,0
943,943,3,0,0,0,0,0,0,0
944,944,1,0,0,2,0,0,0,0
945,945,2,1,1,2,0,1,0,0
946,946,1,0,3,1,0,0,0,0
948,948,1,1,1,2,0,0,0,0
949,949,3,1,0,2,0,0,0,0
950,950,1,2,2,0,0,0,0,0
951,951,0,0,1,2,0,0,0,0
952,952,0,0,1,4,0,0,0,0
953,953,3,1,1,2,0,0,0,0
954,954,1,1,2,1,0,0,0,0
955,955,4,1,0,0,0,0,0,0
956,956,0,1,1,4,0,0,0,0
957,957,3,0,0,1,0,0,0,0
958,958,3,2,1,0,0,0,0,0
959,959,3,2,3,2,0,0,0,0
961,961,0,1,4,1,0,0,0,0
962,962,0,2,2,3,0,0,0,0
963,963,1,1,2,3,0,1,0,0
964,964,1,2,0,3,0,1,0,0
965,965,5,3,1,2,0,0,0,0
966,966,1,2,3,5,1,0,0,0
967,967,3,1,3,3,0,0,0,1
968,968,0,1,2,1,1,0,0,0
969,969,0,3,2,1,0,0,0,0
970,970,2,0,2,1,0,0,0,0
971,971,3,1,1,2,0,0,0,0
972,972,2,3,2,2,1,0,0,0
973,973,2,0,1,1,0,0,0,0
974,974,2,1,0,0,0,0,0,0
975,975,1,0,0,2,0,0,0,0
976,976,2,2,1,2,0,0,0,0
977,977,2,0,1,0,0,0,0,0
978,978,1,0,1,0,0,0,0,0
979,979,1,1,1,1,0,0,0,0
980,980,1,1,2,2,0,0,0,0
981,981,2,0,1,2,0,0,0,0
982,982,4,3,1,2,0,0,0,0
983,983,1,0,3,3,0,0,0,0
984,984,2,0,1,0,0,1,0,0
985,985,0,0,1,2,0,0,0,0
986,986,2,0,0,2,0,0,0,0
987,987,1,2,2,3,0,0,0,0
989,989,2,2,2,2,0,0,0,0
990,990,1,0,0,1,0,0,0,0
991,991,1,1,1,4,0,0,0,0
992,992,1,1,1,2,0,0,0,0
994,994,4,0,2,1,0,0,0,0
996,996,1,3,1,1,0,0,0,0
997,997,4,0,1,2,0,0,0,0
998,998,2,0,1,1,0,0,0,0
999,999,5,0,1,2,0,0,0,0
1000,1000,2,2,1,1,0,0,0,0
1001,1001,2,1,3,0,0,0,0,0
1002,1002,3,1,2,1,0,0,0,0
1003,1003,1,0,0,2,0,0,0,0
1004,1004,0,1,2,3,0,0,0,0
1005,1005,1,2,1,3,0,0,0,0
1006,1006,0,0,0,1,0,0,0,0
1007,1007,4,0,1,1,0,0,0,0
1008,1008,2,1,1,1,0,0,0,0
1009,1009,0,0,3,1,0,0,0,0
1010,1010,1,3,2,3,0,0,0,0
1011,1011,2,3,3,3,0,0,0,0
1012,1012,5,1,0,1,0,0,0,0
1013,1013,2,2,0,1,0,0,0,0
1014,1014,1,1,1,1,0,0,0,0
1015,1015,1,1,0,1,0,0,0,0
1016,1016,1,2,1,1,0,0,1,1
1017,1017,2,1,0,2,0,0,0,0
1018,1018,0,1,1,1,0,0,0,0
1019,1019,0,0,1,3,0,0,0,0
1020,1020,0,1,0,1,0,0,0,0
1021,1021,1,1,2,1,0,0,0,0
1022,1022,1,1,0,2,0,0,0,0
1023,1023,1,1,0,0,0,0,0,0
1024,1024,1,1,2,2,0,0,0,0
1025,1025,3,0,2,2,0,0,0,0
1026,1026,1,0,0,0,0,0,0,0
1027,1027,0,0,1,1,0,0,0,0
1028,1028,1,0,3,6,0,0,0,0
1029,1029,1,0,1,1,0,0,0,0
1031,1031,2,0,0,1,0,0,1,0
1032,1032,4,1,0,3,0,0,0,0
1033,1033,1,1,0,0,0,0,0,0
1034,1034,1,1,2,1,0,0,0,0
1035,1035,0,1,1,2,0,1,0,0
1036,1036,1,0,0,1,0,1,0,0
1037,1037,2,1,0,2,1,0,0,0
1038,1038,1,0,4,4,0,1,0,0
1039,1039,2,1,1,1,0,0,0,0
1040,1040,2,0,0,2,0,0,0,0
1041,1041,1,2,3,1,0,1,0,0
1042,1042,0,0,1,2,0,0,0,0
1043,1043,3,0,1,1,0,0,0,0
1044,1044,2,0,0,0,0,0,0,0
1045,1045,1,1,3,2,0,0,0,0
1046,1046,2,0,1,1,0,0,0,0
1047,1047,0,1,1,0,0,0,0,0
1048,1048,0,2,3,2,0,0,0,0
1049,1049,2,0,1,2,0,0,0,0
1050,1050,3,2,2,2,0,0,0,0
1051,1051,0,1,2,2,0,0,0,0
1052,1052,0,2,2,2,0,0,0,0
1053,1053,3,2,2,4,0,0,0,0
1054,1054,4,3,2,4,1,1,0,0
1055,1055,2,2,1,1,0,0,0,0
1056,1056,1,3,2,2,0,0,0,1
1057,1057,2,0,1,1,0,0,0,0
1058,1058,1,1,0,2,0,0,0,0
1059,1059,1,2,1,1,0,0,0,0
1060,1060,1,1,0,1,0,0,0,0
1061,1061,1,0,3,1,0,0,0,0
1062,1062,2,1,3,2,0,1,0,0
1063,1063,2,2,2,1,0,0,1,0
1064,1064,1,1,0,1,0,0,0,0
1065,1065,0,0,2,1,0,0,0,0
1066,1066,1,1,1,1,0,0,0,0
1067,1067,3,1,2,2,0,0,0,0
1070,1070,2,2,2,1,0,0,0,0
1071,1071,0,0,1,0,0,0,0,0
1072,1072,1,1,1,3,0,0,0,0
1073,1073,0,0,0,1,0,0,0,0
1074,1074,3,0,0,1,0,0,0,0
1075,1075,0,0,1,1,0,0,0,1
1077,1077,1,2,0,2,0,0,0,0
1078,1078,1,0,0,1,0,0,0,0
1079,1079,0,1,1,1,0,0,0,0
1080,1080,1,3,1,4,0,0,0,0
1081,1081,1,2,3,3,0,0,0,0
1082,1082,2,2,1,2,0,0,0,0
1083,1083,2,1,2,2,0,0,0,0
1084,1084,0,3,2,1,0,0,1,0
1085,1085,0,1,1,0,0,0,0,0
1086,1086,2,5,2,1,0,0,0,0
1087,1087,4,0,1,1,0,0,0,1
1088,1088,1,0,2,2,0,0,0,0
1089,1089,0,4,2,1,0,0,0,0
1090,1090,2,1,2,0,0,0,0,0
1091,1091,3,1,0,3,0,0,0,0
1092,1092,0,1,0,1,0,1,0,0
1093,1093,1,0,0,1,0,0,0,0
1094,1094,2,0,1,1,0,1,0,0
1095,1095,0,1,1,0,0,0,0,0
1096,1096,0,1,0,1,0,0,0,0
1097,1097,0,1,5,2,2,1,0,0
1098,1098,0,2,0,1,0,0,0,0
1099,1099,2,0,2,1,0,0,0,0
1100,1100,0,1,5,3,0,0,0,0
1101,1101,0,1,3,5,0,0,0,0
1102,1102,0,1,0,1,0,0,0,0
1103,1103,3,1,0,3,0,0,0,0
1105,1105,0,3,0,0,0,0,0,0
1106,1106,2,2,1,1,0,0,0,0
1107,1107,2,1,3,1,0,0,0,0
1108,1108,2,2,2,4,0,0,0,0
1109,1109,0,0,1,2,0,0,0,0
1110,1110,2,1,0,4,0,0,0,0
1111,1111,2,2,1,4,0,0,0,0
1112,1112,0,1,2,4,1,1,0,0
1113,1113,0,1,2,1,0,0,0,0
1117,1117,0,0,1,2,0,0,0,0
1119,1119,1,1,0,0,0,0,0,0
1121,1121,2,0,0,1,0,0,0,0
1122,1122,2,0,1,0,0,0,0,0
1123,1123,4,1,2,0,0,0,0,0
1125,1125,1,0,0,3,0,0,0,0
1129,1129,2,0,0,1,0,0,0,0
1131,1131,0,0,4,1,0,0,0,0
1132,1132,1,0,0,3,0,0,0,0
1133,1133,2,0,1,0,0,0,0,0
1134,1134,1,1,0,1,0,0,0,0
1136,1136,1,3,0,0,0,0,0,0
1137,1137,1,1,0,3,0,0,0,0
1139,1139,1,2,1,2,2,1,0,0
1141,1141,0,1,1,2,0,0,0,0
1143,1143,1,2,2,1,0,0,0,0
1144,1144,1,2,4,2,0,0,0,0
1145,1145,1,0,0,0,0,0,0,0
1146,1146,2,1,0,1,0,1,0,0
1148,1148,2,1,0,4,0,0,0,0
1149,1149,2,2,3,1,0,0,0,0
1152,1152,1,1,0,0,0,0,0,0
1155,1155,3,0,1,3,0,0,0,0
1159,1159,1,0,1,4,0,0,0,0
1160,1160,0,1,0,1,0,0,0,0
1161,1161,0,0,0,1,0,0,0,0
1166,1166,1,0,1,0,0,0,0,0
1167,1167,0,0,1,2,0,0,0,0
1168,1168,1,0,1,3,0,0,0,0
1172,1172,1,1,1,2,0,0,0,1
1174,1174,1,2,1,1,0,0,0,0
1175,1175,0,2,2,2,0,0,0,0
1177,1177,1,3,2,3,1,0,0,0
1178,1178,2,1,0,3,0,0,0,0
1179,1179,1,2,0,1,0,0,1,0
1182,1182,0,0,1,2,0,0,0,0
1184,1184,2,0,2,2,0,0,0,0
1193,1193,3,2,5,5,0,0,0,0
1195,1195,0,0,2,2,0,0,0,0
1199,1199,1,0,1,2,0,0,1,0
1201,1201,1,0,1,1,1,0,0,0
1205,1205,0,0,3,2,0,0,0,0
1206,1206,0,1,4,4,0,0,0,0
1210,1210,2,1,0,2,0,0,0,0
1212,1212,2,2,2,1,0,0,1,0
1214,1214,0,1,0,4,1,0,0,0
1216,1216,1,1,0,2,0,0,0,0
1221,1221,1,0,3,2,0,0,0,0
1224,1224,1,0,0,2,0,0,0,0
1225,1225,0,1,0,2,0,0,0,0
1227,1227,2,0,0,0,0,0,0,1
1228,1228,0,2,1,2,0,0,0,0
1229,1229,1,2,3,1,0,0,0,0
1230,1230,2,1,3,1,0,0,0,0
1233,1233,0,1,0,1,0,0,0,0
1236,1236,2,0,0,1,0,0,0,0
1237,1237,2,2,0,4,0,0,0,0
1239,1239,0,1,1,1,0,0,0,0
1240,1240,3,1,0,0,0,1,0,0
1241,1241,0,0,2,0,0,0,0,0
1242,1242,1,2,1,0,0,0,0,0
1245,1245,1,1,0,1,0,0,0,0
1247,1247,1,1,1,2,0,0,0,0
1248,1248,1,1,2,2,0,0,0,0
1251,1251,0,2,0,2,0,0,0,0
1252,1252,1,0,4,1,0,2,0,0
1253,1253,2,2,1,1,0,0,0,0
1254,1254,2,1,2,3,0,0,0,0
1255,1255,0,1,1,4,0,0,0,0
1256,1256,2,3,1,1,0,0,0,0
1258,1258,0,0,1,1,0,0,0,0
1259,1259,4,1,0,4,0,0,0,0
1261,1261,5,2,1,0,0,0,0,0
1262,1262,1,0,1,2,0,0,0,0
1270,1270,1,2,1,1,0,0,0,0
1272,1272,0,0,1,0,0,0,0,0
1273,1273,0,0,2,1,0,0,0,0
1274,1274,4,1,2,1,0,0,0,0
1278,1278,0,0,1,0,0,0,0,0
1279,1279,0,2,1,1,0,0,0,0
1282,1282,2,0,0,0,0,0,0,0
1284,1284,2,1,1,0,0,0,0,0
1285,1285,0,0,0,4,0,0,0,0
1289,1289,2,0,1,4,0,0,0,0
1291,1291,1,2,0,1,0,0,0,0
1292,1292,1,5,3,0,1,0,0,0
1294,1294,0,4,2,0,0,0,0,0
1295,1295,4,1,0,1,0,0,0,0
1296,1296,0,0,1,2,0,0,0,0
1297,1297,1,0,1,2,0,0,0,0
1298,1298,1,0,1,0,0,0,0,0
1301,1301,1,1,2,5,0,0,0,0
1303,1303,1,0,3,1,1,0,0,0
1305,1305,0,0,1,0,0,0,1,0
1308,1308,2,0,1,1,0,0,0,0
1311,1311,2,3,2,2,0,0,0,0
1312,1312,2,1,0,1,0,0,0,0
1315,1315,2,2,5,2,0,0,0,0
1317,1317,2,0,1,0,0,0,0,0
1318,1318,1,2,1,0,1,0,0,0
1319,1319,2,1,0,0,0,0,0,0
1320,1320,3,0,2,1,0,0,0,0
1321,1321,4,0,1,0,0,0,0,0
1322,1322,0,1,1,3,0,0,0,0
1323,1323,0,1,3,1,0,0,0,0
1324,1324,2,2,0,2,0,0,0,0
1325,1325,3,1,2,2,0,1,0,0
1327,1327,2,1,0,1,0,0,0,0
1328,1328,1,0,2,1,0,0,0,0
1329,1329,2,0,0,2,0,0,0,0
1331,1331,2,1,1,0,0,0,0,0
1332,1332,1,2,1,0,1,0,0,0
1334,1334,0,3,1,3,0,0,0,0
1339,1339,1,2,0,0,0,0,0,0
1340,1340,0,0,1,3,0,0,0,0
1341,1341,1,1,0,1,0,0,0,0
1343,1343,0,2,0,2,0,0,0,0
1344,1344,1,0,0,2,0,0,0,1
1345,1345,0,0,1,2,0,0,0,0
1347,1347,1,1,0,1,0,0,0,0
1350,1350,2,0,0,1,0,0,0,0
1351,1351,1,1,1,2,0,0,0,0
1352,1352,2,1,1,4,0,0,0,0
1353,1353,0,4,0,0,0,0,0,0
1355,1355,0,0,0,2,0,0,0,0
1359,1359,2,1,1,1,0,0,0,0
1361,1361,0,1,3,0,0,0,0,0
1362,1362,3,0,3,1,0,0,0,0
1363,1363,0,0,1,0,0,0,0,0
1364,1364,3,1,2,4,0,0,0,0
1366,1366,0,3,1,2,0,0,0,0
1367,1367,1,0,1,2,0,0,0,0
1371,1371,0,2,0,1,0,0,0,0
1373,1373,1,3,1,2,0,0,0,0
1376,1376,4,2,3,1,0,1,0,0
1378,1378,1,0,1,1,0,0,0,0
1379,1379,1,1,2,3,1,0,0,0
1380,1380,4,2,1,0,0,0,0,0
1382,1382,0,2,1,2,0,0,0,0
1385,1385,1,2,1,1,0,0,0,0
1387,1387,2,0,4,1,0,0,0,0
1390,1390,0,0,0,2,0,0,0,0
1392,1392,0,3,1,0,0,0,0,0
1394,1394,3,2,0,2,0,0,1,0
1395,1395,1,1,0,3,1,1,0,0
1396,1396,2,2,4,2,0,0,0,0
1397,1397,1,1,0,0,0,0,0,0
1399,1399,0,1,0,3,0,0,0,0
1403,1403,2,0,3,4,0,1,0,0
1404,1404,1,2,2,1,0,0,0,0
1406,1406,2,2,1,4,0,0,0,0
1408,1408,2,2,2,1,0,0,0,0
1409,1409,2,0,0,1,0,0,0,0
1410,1410,2,0,1,2,0,0,0,0
1411,1411,0,0,1,2,0,0,0,0
1412,1412,0,2,1,2,0,0,0,0
1413,1413,1,1,1,2,0,0,0,0
1414,1414,1,2,4,4,0,0,0,0
1415,1415,2,0,1,0,0,0,0,0
1417,1417,1,0,2,3,0,0,0,0
1419,1419,0,0,1,2,0,0,1,0
1420,1420,2,2,1,1,0,0,0,0
1421,1421,2,2,3,5,0,0,0,0
1423,1423,3,0,1,2,0,0,0,0
1424,1424,2,2,2,1,0,0,0,0
1430,1430,1,4,3,3,0,0,0,0
1431,1431,1,0,1,3,0,0,0,0
1432,1432,1,1,1,1,0,0,0,0
1433,1433,4,1,0,1,0,0,0,0
1434,1434,1,2,1,2,0,0,0,0
1437,1437,0,0,0,2,0,0,0,0
1439,1439,1,4,0,2,0,0,0,0
1441,1441,2,4,1,1,0,0,0,0
1443,1443,1,2,1,2,0,0,0,0
1444,1444,1,1,1,1,0,0,0,0
1446,1446,2,0,0,0,0,0,0,0
1447,1447,2,0,2,1,0,0,0,0
1448,1448,1,1,2,2,0,1,0,0
1450,1450,3,1,2,2,0,0,0,0
1451,1451,1,0,0,1,0,0,0,0
1452,1452,3,0,1,0,0,0,0,0
1453,1453,1,4,1,2,0,0,0,0
1454,1454,0,1,0,1,0,0,0,0
1455,1455,3,2,1,1,0,0,0,0
1457,1457,0,2,0,3,0,0,0,0
1460,1460,1,1,1,2,0,1,0,0
1462,1462,1,1,1,0,0,0,0,0
1463,1463,2,1,1,2,0,0,0,0
1464,1464,1,3,2,2,0,0,0,0
1465,1465,0,2,2,2,0,0,0,0
1466,1466,1,2,1,1,0,0,0,0
1467,1467,1,0,3,1,0,1,0,0
1468,1468,1,4,1,0,0,0,0,0
1472,1472,0,1,0,1,1,0,0,0
1473,1473,1,0,1,2,0,0,0,0
1476,1476,6,0,0,1,0,0,0,0
1477,1477,0,0,0,1,0,0,1,0
1478,1478,2,1,2,1,0,1,0,0
1479,1479,0,2,0,0,0,0,0,0
1480,1480,0,1,1,2,0,0,0,0
1481,1481,1,1,0,2,0,0,0,0
1482,1482,2,2,0,0,0,0,0,0
1483,1483,2,1,2,0,0,0,0,0
1484,1484,2,1,1,2,0,0,0,0
1486,1486,2,1,1,3,0,0,0,0
1487,1487,1,2,2,1,0,0,0,0
1489,1489,1,2,0,0,0,0,1,0
1490,1490,3,1,0,0,0,0,0,0
1491,1491,0,0,2,0,0,0,0,0
1493,1493,2,0,1,0,0,0,0,0
1497,1497,2,0,0,4,0,0,0,0
1499,1499,2,0,1,1,0,0,0,1
1500,1500,0,0,1,1,0,0,0,0
1501,1501,0,2,1,1,0,0,0,0
1502,1502,0,0,3,2,0,0,0,0
1503,1503,2,1,3,1,1,0,0,0
1504,1504,0,1,0,1,0,0,0,0
1505,1505,2,0,3,2,0,0,0,0
1506,1506,1,4,1,2,0,0,0,0
1508,1508,4,1,0,3,0,0,0,0
1509,1509,1,0,1,2,0,0,0,0
1510,1510,1,0,1,1,0,0,0,0
1511,1511,1,4,1,1,0,0,0,0
1512,1512,2,1,1,1,0,0,0,0
1519,1519,4,0,0,1,0,0,0,0
1521,1521,0,1,0,0,0,0,0,0
1523,1523,2,1,0,2,0,0,0,0
1524,1524,4,0,1,1,0,1,0,0
1526,1526,1,1,0,1,0,0,0,0
1527,1527,1,0,2,1,0,0,0,0
1528,1528,2,2,1,1,0,0,0,0
1529,1529,1,1,1,0,0,0,0,0
1532,1532,1,2,2,1,0,0,0,0
1533,1533,1,1,1,4,0,0,0,0
1534,1534,1,0,1,1,0,0,0,0
1538,1538,2,2,0,0,0,0,0,0
1541,1541,3,2,0,3,0,0,0,0
1542,1542,0,1,1,1,0,0,0,0
1543,1543,0,1,3,2,0,0,0,0
1544,1544,1,1,0,1,0,0,0,0
1545,1545,2,1,2,1,0,0,0,0
1548,1548,1,0,3,3,0,0,0,0
1549,1549,2,2,5,5,1,0,0,0
1550,1550,1,1,2,1,0,0,0,0
1554,1554,0,2,1,0,0,0,0,0
1555,1555,4,3,0,2,0,0,0,0
1556,1556,0,0,1,2,0,0,0,0
1558,1558,1,0,0,2,0,0,1,0
1560,1560,0,1,0,1,0,0,0,0
1561,1561,0,1,1,3,0,0,0,0
1563,1563,2,2,1,1,0,0,0,0
1565,1565,2,2,2,2,0,0,0,0
1566,1566,0,2,0,2,0,0,0,0
1567,1567,1,1,3,0,0,0,0,0
1568,1568,1,1,1,1,0,0,0,0
1569,1569,3,3,1,1,0,0,0,0
1570,1570,2,1,2,1,0,0,0,0
1572,1572,0,2,1,1,0,0,0,0
1573,1573,2,3,0,0,0,0,0,0
1574,1574,1,2,1,0,0,0,0,0
1576,1576,0,1,1,1,0,0,0,0
1577,1577,1,1,0,5,0,0,0,0
1582,1582,1,1,0,2,0,0,0,0
1584,1584,1,3,0,2,0,0,0,0
1586,1586,1,0,2,1,0,0,0,0
1587,1587,1,3,1,3,0,0,0,0
1589,1589,0,5,1,2,0,0,0,0
1591,1591,1,2,0,1,0,0,0,0
1592,1592,1,2,2,0,0,0,0,0
1594,1594,1,2,0,0,1,0,0,0
1595,1595,0,2,2,2,0,0,0,0
1596,1596,1,2,1,5,0,0,0,0
1599,1599,0,1,1,1,0,0,0,1
1600,1600,2,1,3,1,0,0,0,0
1605,1605,2,1,1,1,0,0,0,0
1608,1608,0,2,2,2,0,0,0,0
1610,1610,0,1,4,3,0,0,0,0
1611,1611,2,1,1,2,0,0,0,0
1612,1612,1,1,0,1,0,0,0,0
1613,1613,2,1,2,2,0,0,0,0
1615,1615,4,2,1,1,0,0,1,0
1616,1616,2,1,1,2,0,0,0,0
1618,1618,4,1,1,2,0,0,0,0
1619,1619,2,0,1,0,0,0,0,0
1620,1620,1,2,4,0,0,0,1,0
1621,1621,3,0,1,2,0,0,0,0
1622,1622,0,1,2,3,0,0,0,0
1623,1623,3,1,1,1,0,0,0,0
1624,1624,1,0,0,2,0,0,0,0
1625,1625,1,0,1,1,1,0,0,0
1629,1629,5,1,1,1,0,0,0,0
1630,1630,3,1,1,1,0,0,0,0
1631,1631,2,2,1,1,0,0,0,0
1632,1632,3,3,2,3,0,0,0,0
1634,1634,3,1,3,3,0,0,0,0
1635,1635,2,0,1,0,0,0,0,0
1636,1636,2,1,1,1,0,0,0,0
1638,1638,5,1,1,3,0,0,0,0
1640,1640,2,0,1,0,0,0,0,0
1641,1641,2,1,1,2,0,0,0,0
1642,1642,1,2,4,0,0,0,0,0
1647,1647,1,0,1,0,0,0,0,0
1648,1648,2,1,0,2,0,0,0,0
1649,1649,2,0,3,1,0,0,0,0
1650,1650,0,0,0,1,0,0,0,0
1651,1651,4,1,2,2,0,0,0,0
1652,1652,2,1,0,1,0,0,0,0
1654,1654,3,2,1,1,0,0,0,0
1655,1655,1,2,1,2,0,0,0,0
1658,1658,3,1,0,1,0,0,0,0
1661,1661,2,0,1,2,0,0,0,0
1663,1663,2,2,1,1,0,0,0,0
1664,1664,1,0,2,1,0,0,0,0
1665,1665,0,1,1,2,0,0,1,0
1667,1667,0,2,1,2,0,0,0,0
